id,userName,userImage,date,url,score,title,text
gp:AOqpTOHnhbFKNZH7WOnfNm7rSYSOAN8q38RVrppZIZKqAc5oKpRkIkdHra29s5tdN4ELJ-epR7RDueKnehmrCg,Brcak tvoj,https://lh3.googleusercontent.com/-YPBoji1Resw/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPAUkCYBn8sk_instQUlgja6_JquQ/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPSG5oYkZLTlpIN1dPbmZObTdyU1lTT0FOOHEzOFJWcnBwWklaS3FBYzVvS3BSa0lrZEhyYTI5czV0ZE40RUxKLWVwUjdSRHVlS25laG1yQ2c,1,,"when you log out of the app good luck loging back in with the same phone number. Major bug going on. Cannot log back in, keeps telling me to check my number. Horrible."
gp:AOqpTOEVBN0Qu6IGaw2SyE4BDPm_S0_zhPy8KeFZC30p3XOtthAKJTkXvz1g03xwrauMrDErcVmuVOdSmgLrTQ,Junaid Siddiqui,https://lh3.googleusercontent.com/a-/AAuE7mCYHuXxs5-DSkQeMuMxKpOYSF4aJv5_86ArUV0-hw=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRVZCTjBRdTZJR2F3MlN5RTRCRFBtX1MwX3poUHk4S2VGWkMzMHAzWE90dGhBS0pUa1h2ejFnMDN4d3JhdU1yREVyY1ZtdVZPZFNtZ0xyVFE,5,,Bumble is so much better than Tinder...
gp:AOqpTOGZlZuqGgzm8lNfxdtaCTx9M00kej86VkymaAe071BDJqBhby2BcmY0mb77b8-0VOeRfOLmU79xolYR8Q,Walter Draper,https://lh3.googleusercontent.com/-1tYp-VVtUWQ/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPhdhFjD3T0nFXnQ6EqWBUlAo1lHg/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPR1psWnVxR2d6bThsTmZ4ZHRhQ1R4OU0wMGtlajg2Vmt5bWFBZTA3MUJESnFCaGJ5MkJjbVkwbWI3N2I4LTBWT2VSZk9MbVU3OXhvbFlSOFE,1,,"Dropped $100 On this app (don't even give me the option to ""super like"" 
with $100). Not worth it, still had better luck on tinder and OKcupid 
without paying. Not an app for dominant men. Your better to go to the bar 
and try your luck."
gp:AOqpTOH5EHePMejEagTeJoFIcq2p2GukkvjSo_Vof0mRjkYkFOGOdLLj7431JC3F8WdhF_eq2LSkm5ybY9NheA,RISHIKESH HUKERI,https://lh3.googleusercontent.com/a-/AAuE7mAA9gA2oGva7_kiD-hmbzIk1rfVbkeAnCDRA9SxPg=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPSDVFSGVQTWVqRWFnVGVKb0ZJY3EycDJHdWtrdmpTb19Wb2YwbVJqa1lrRk9HT2RMTGo3NDMxSkMzRjhXZGhGX2VxMkxTa201eWJZOU5oZUE,4,,"Pretty good app, quality people, but i dont think most of the girls realize how it works."
gp:AOqpTOFSMqOSek7wjerjHyo3RnhgAVyIjaFBIA3sxIl1mAjNZCBl9UqfGDCXU2CqlQwHq9jN1wo5Z0MhIC8KaA,Tiffany Gathers,https://lh3.googleusercontent.com/a-/AAuE7mDm5ksG6JxBF0QtOTYVtY5PkWPbV19UbAAbNuSPNw=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRlNNcU9TZWs3d2plcmpIeW8zUm5oZ0FWeUlqYUZCSUEzc3hJbDFtQWpOWkNCbDlVcWZHRENYVTJDcWxRd0hxOWpOMXdvNVowTWhJQzhLYUE,4,,"loveit! love how its set up, im met some cool friends so far"
gp:AOqpTOElEhrFUL_5ddSeVcb5Qzebn4LvEvXgc4aPOPeEb-Ms_MBZH7w6MikjHU_9LDuEVCEfQ3c5dfef5YSYhg,Stacey Zhuang,https://lh3.googleusercontent.com/a-/AAuE7mBHPfzMbdHZkKmPR5cBeopBolWD83xU_8Dr6Fnbgw=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRWxFaHJGVUxfNWRkU2VWY2I1UXplYm40THZFdlhnYzRhUE9QZUViLU1zX01CWkg3dzZNaWtqSFVfOUxEdUVWQ0VmUTNjNWRmZWY1WVNZaGc,5,,"i think this is the best app and i will give you 4 reasons. i have 7 reasons, but reviw limits word counts. 1) you can choose to select people who are only look for relationship or marriage, i have not yet seen another app that has marriage option. 2) it is free. 3) it has a lot of users. better than match 4) dynamic distance tracking. How do you you know an user is active or not. Just look at the distance. if it keeps changing, it means this user has the app on their phone."
gp:AOqpTOFTE8L__g-UoxTuY8AJfj4SviWRHmx6JPdMR1c7pWYmA76FtJoHTZst1yrhMPA2xvhhjGuQZYSPo07uOw,Joanna Sulich-Henne,https://lh3.googleusercontent.com/a-/AAuE7mDM4AEPS6l4eZEngNur_rG60dkXrs5dJYi_bCtNgQ=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRlRFOExfX2ctVW94VHVZOEFKZmo0U3ZpV1JIbXg2SlBkTVIxYzdwV1ltQTc2RnRKb0hUWnN0MXlyaE1QQTJ4dmhoakd1UVpZU1BvMDd1T3c,5,,I figured out that it's important to remember if you Re-Log in with your Facebook or your phone number.
gp:AOqpTOENzItrset29D7uSO6kIILBBHJmQN6Pk1gPB3Jx4LxXX-8sJPJlIeT0y2eVg3sAdJdv5A6smRmscfY7_Q,abdul-hakeem khan,https://lh3.googleusercontent.com/-oIKzy8g35-Q/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOEeXyYutpGYUckaWgtv_S14iB_kg/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRU56SXRyc2V0MjlEN3VTTzZrSUlMQkJISm1RTjZQazFnUEIzSng0THhYWC04c0pQSmxJZVQweTJlVmczc0FkSmR2NUE2c21SbXNjZlk3X1E,2,,haven't had a single match on my first 2 days since joining the app
gp:AOqpTOGJmcOoncHuEOJbQpEToa7ek_iVvsyN8xY7b8bVcFiXQLIujKe_60sM04GNfjkAcYgFvoJ86bCwG2XrRQ,Dan H,https://lh3.googleusercontent.com/a-/AAuE7mAOonpNrIfOXs5xU6iuAFfavENwgUknjmqU4VNh4g=w96-h96-p,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPR0ptY09vbmNIdUVPSmJRcEVUb2E3ZWtfaVZ2c3lOOHhZN2I4YlZjRmlYUUxJdWpLZV82MHNNMDRHTmZqa0FjWWdGdm9KODZiQ3dHMlhyUlE,4,,Great app would be great but one issue would be great if able to change swipe either way other then that good app.
gp:AOqpTOEEhG2jFS8lp6l4GK26tL6opJRp_XpOrI6tKdIquWdUAMFRmqM9fcC-Au1bxszrn-7L9pM3N7TPQiRNng,brody cardwell,https://lh3.googleusercontent.com/-CEizzTxSJUQ/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMdKRZ16m2znZzcn1v61IUNQYYu9Q/w96-h96-p/photo.jpg,"January 21, 2019",https://play.google.com/store/apps/details?id=com.bumble.app&reviewId=Z3A6QU9xcFRPRUVoRzJqRlM4bHA2bDRHSzI2dEw2b3BKUnBfWHBPckk2dEtkSXF1V2RVQU1GUm1xTTlmY0MtQXUxYnhzenJuLTdMOXBNM043VFBRaVJObmc,1,,still getting charged for a subscription after I've cancelled it.
